EventID,EventName,Year,StartMonth,EndMonth,EventDayStart,EventDayEnd,Classification
5955,GOLDLINE Amos Mixed Doubles,2019,10,10,17,20,
5956,GOLDLINE Clermont Mixed Doubles,2019,11,11,8,10,
5957,GOLDLINE Victoria Mixed Doubles,2019,12,12,6,8,
5958,GOLDLINE Valleyfield Mixed Doubles,2020,1,1,10,12,
5959,GOLDLINE Chicoutimi Mixed Doubles,2020,1,2,31,2,
5960,GOLDLINE Mixed Doubles Tour Finals,2020,9,9,18,20,
5961,Stu Sells Toronto Cricket Mixed Doubles Cashspiel,2020,1,1,17,20,
5962,Oshawa Curling Club Mixed Doubles Spiel,2020,1,2,31,2,
5963,ISS Mixed Doubles Lodz,2019,10,11,31,3,
5964,EJCT Prague Junior Womens Cup,2019,10,10,4,6,
5965,EJCT Prague Junior Mens Cup,2019,10,10,4,6,
5966,Prague Classic,2019,11,11,7,10,3
5967,Curlers Corner Autumn Gold Curling Classic,2019,10,10,11,14,2
5968,Brampton Mixed Doubles Curling Cup,2019,9,9,28,29,
5969,Atlantic Superstore Monctonian Challenge,2019,10,10,25,27,2
5970,Atlantic Superstore Monctonian Challenge,2019,10,10,25,27,3
5971,Southern Mixed Doubles,2019,12,12,27,29,
5972,Bele Wrana Memorial,2019,12,12,6,8,
5975,Original 16 WCT Bonspiel,2019,11,11,8,10,3
5976,Farmers Edge SCT,2019,12,12,6,8,3
5977,Mercure Perth Masters,2020,1,1,2,5,3
5978,Mercure Perth Masters,2020,1,1,2,5,2
5979,Jim Sullivan Curling Classic,2019,12,12,6,8,3
5980,Jim Sullivan Curling Classic,2019,12,12,6,8,2
5981,Curl Mesabi Classic,2019,11,12,29,1,3
5982,Tallinn Wheelchair Curling International,2019,10,10,25,27,
5983,WCT Tallinn Masters Mixed Doubles,2020,2,2,14,16,
5984,WCT Tallinn Mixed Doubles International,2019,9,9,20,22,
5986,Scotties Tournament of Hearts,2020,2,2,15,23,0
5987,Kalamazoo Men's Classic,2019,10,10,11,13,3
5988,Black Diamond / High River Cash,2019,11,11,22,24,3
5991,Braehead Junior Invitational,2019,11,11,1,3,
5992,Braehead Junior Invitational,2019,11,11,1,3,
5994,Metropolis Open Junior Bonspiel,2019,11,11,1,3,
5995,Gord Carroll Curling Classic - Presented by  D & R Custom Steel,2019,10,10,25,27,2
5996,Curl Mesabi Classic,2019,11,12,29,1,2
5997,COMCO Cash Spiel,2019,11,11,8,10,3
5998,Port Elgin Superspiel,2019,11,11,15,17,3
5999,Grand Prix Bern Inter Curling Challenge,2019,11,11,1,3,3
6000,Oberstdorf International Mixed Doubles Cup,2019,9,9,6,8,
6001,Paf Masters Tour,2019,10,10,3,6,2
6008,EJCT Austrian Womens Cup,2019,11,12,29,1,
6009,EJCT Austrian Mens Cup,2019,11,12,29,1,
6010,Womens Masters Basel,2019,10,10,11,13,2
6011,Dumfries Challenger Series,2019,12,12,12,15,2
6013,College Clean Restoration Curling Classic,2019,11,12,29,2,3
6014,Colonial Square Ladies Classic,2019,9,9,27,30,2
6015,Morioka City Mens Memorial Cup,2019,6,6,15,16,3
6016,Morioka City Womens Memorial Cup,2019,6,6,29,30,2
6017,Canad Inns Mixed Doubles Championship,2019,11,11,15,17,
6018,Part II Bistro Ladies Classic,2019,11,12,29,1,3
6019,International Mixed Doubles Sochi,2019,11,11,7,10,
6020,Goldline US Open of Curling - Contender Round,2019,9,9,13,15,3
6022,Curling Masters Champery,2019,10,10,17,20,3
6023,Qualico Mixed Doubles Classic,2020,1,1,2,5,
6024,Boundary Ford Curling Classic,2019,11,11,22,25,2
6025,McKee Homes Fall Curling Classic,2019,10,10,12,14,3
6027,Brantford NISSAN Classic,2019,11,12,29,1,3
6028,China Open Mixed Doubles,2019,6,6,23,27,
6029,Glynhill Ladies International,2020,1,1,16,19,
6030,Colorado Curling Cup,2019,9,9,27,29,
6031,USA Curling National Championship,2020,2,2,8,15,1
6034,WCT Pacific Ocean Cup,2019,9,9,2,6,
6035,The Good Times Bonspiel,2019,9,9,20,22,2
6036,The Good Times Bonspiel,2019,9,9,20,22,3
6037,WCT Uiseong International Curling Cup,2019,9,10,30,3,3
6038,WCT Uiseong International Curling Cup,2019,9,10,30,3,2
6039,Steele Cup Cash,2019,10,10,17,20,3
6040,Steele Cup Cash,2019,10,10,17,20,2
6041,New Zealand Winter Games Mixed Doubles,2019,8,8,27,30,
6042,Tony Colacchio Wheelchair Summerspiel,2019,7,7,24,28,
6043,College Clean Restoration/Colonial Square Inn & Suites Pro Curling Series,2019,9,9,20,22,
6044,Sutherland Mixed Doubles Curling Classic,2020,2,2,7,9,
6045,Highland Mixed Doubles Classic,2020,2,2,14,16,
6048,Wetzikon Wheelchair Curling Tournament,2019,10,10,11,13,
6049,Stirling Wheelchair Curling International,2019,10,10,15,18,
6051,Sherwood Park Mixed Doubles Classic,2019,10,10,4,6,
6052,International Mixed Doubles St. Gallen,2019,10,10,3,6,
6053,International Mixed Doubles Trophy Aarau,2020,1,2,31,2,
6054,Ilderton Mixed Doubles Spiel,2019,11,11,22,24,
6059,Aberdeen Mixed Doubles Championship,2019,12,12,20,22,
6067,Cargill Curling Training Centre MJCT Spiel,2019,9,9,6,8,
6068,Cargill Curling Training Centre MJCT Spiel,2019,9,9,6,8,
6069,CanAM MJCT Spiel,2019,9,9,13,15,
6070,CanAM MJCT Spiel,2019,9,9,13,15,
6071,Larry Jones Junior Classic,2019,9,9,26,29,
6072,Larry Jones Junior Classic,2019,9,9,26,28,
6073,Curlers Corner Mens U21 Bonspiel,2019,9,9,6,8,
6074,Curlers Corner Womens U21 Bonspiel,2019,9,9,6,8,
6075,Curlers Corner Mens U18 Bonspiel,2019,9,9,6,8,
6076,Curlers Corner Womens U18 Bonspiel,2019,9,9,6,8,
6077,Michael Izsak Memorial Junior Mens Cash Spiel,2019,9,9,27,29,
6078,North Hill Thanksgiving U18 Bonspiel,2019,10,10,10,13,
6079,North Hill Thanksgiving U18 Bonspiel,2019,10,10,10,13,
6080,Red Deer Elks Junior Mens Spiel,2019,10,10,18,20,
6081,Red Deer Elks Junior Womens Spiel,2019,10,10,18,20,
6082,Banff U18 Junior Mens Spiel,2019,10,10,25,27,
6083,Banff U18 Junior Womens Spiel,2019,10,10,25,27,
6084,Banff U15 Junior Spiel,2019,10,10,25,27,
6085,Stonewall Family Foods Junior Classic,2019,10,10,3,6,
6086,Stonewall Family Foods Junior Classic,2019,10,10,3,6,
6087,Heather MJCT Bonspiel,2019,10,10,18,20,
6088,Heather MJCT Bonspiel,2019,10,10,18,20,
6089,Heather MJCT U15 Bonspiel,2019,10,10,18,20,
6090,Quality Inn Winkler MJCT Junior Classic,2019,10,10,25,27,
6091,Quality Inn Winkler MJCT Junior Classic,2019,10,10,25,27,
6092,OVCA Junior Superspiel Mens Qualifier,2019,10,10,11,13,
6093,OVCA Junior Superspiel Womens Qualifier,2019,10,10,11,13,
6098,BrokerLink OVCA U21 Junior Superspiel,2019,10,10,25,28,
6099,Curling Night in America,2019,8,8,22,24,
6100,Curling Night in America,2019,8,8,22,24,
6101,Curling Night in America,2019,8,8,22,24,
6102,Westwood Inn Swan River MJCT Classic,2019,11,11,1,3,
6103,Westwood Inn Swan River MJCT Classic,2019,11,11,1,3,
6104,Kyle Flett Memorial MJCT,2019,11,11,7,10,
6105,Kyle Flett Memorial MJCT,2019,11,11,7,10,
6106,MJCT Tour Championships,2019,11,12,29,1,
6107,MJCT Tour Championships,2019,11,12,29,1,
6108,Leduc LIONS Junior Mens Bonspiel,2019,11,11,1,3,
6109,Leduc LIONS Junior Womens Bonspiel,2019,11,11,1,3,
6111,Airdrie U15 Junior Spiel,2019,11,11,8,10,
6112,Airdrie U18 Junior Mens Bonspiel,2019,11,11,8,10,
6113,Airdrie U18 Junior Womens Bonspiel,2019,11,11,8,10,
6114,Sherwood Park U15 Junior Bonspiel,2019,11,11,15,17,
6119,Sherwood Park U21 Junior Mens Bonspiel,2019,11,11,15,17,
6120,Sherwood Park U21 Junior Womens Bonspiel,2019,11,11,15,17,
6121,Okotoks U18 Mens Bonspiel,2019,11,11,15,17,
6122,Okotoks U18 Womens Bonspiel,2019,11,11,15,17,
6123,Cochrane U18 Junior Mens Spiel,2019,11,12,29,1,
6124,Cochrane U18 Junior Womens Spiel,2019,11,12,29,1,
6127,Brantford Mixed Doubles Cashspiel,2020,1,1,10,12,
6128,The Sunova Spiel at East St. Paul,2019,11,11,22,25,
6129,The Sunova Spiel at East St. Paul,2019,11,11,22,25,
6136,U18 Viking Alumni,2019,12,12,13,15,
6137,U18 Viking Alumni,2019,12,12,13,15,
6139,Augustana U15 Open,2019,12,12,13,15,
6141,HERACLES Mixed Doubles Slovakia Cup,2020,11,11,12,15,
6144,Okotoks U20 Mens Spiel,2020,10,10,1,4,
6146,Okotoks U20 Womens Spiel,2020,10,10,1,4,
6147,CYCA Ray Kingsmith Memorial Bonspiel,2019,12,12,28,30,
6148,CYCA Ray Kingsmith Memorial Bonspiel,2019,12,12,28,30,
6149,Alberta Junior Provincials,2020,1,1,3,5,
6150,Alberta Junior Provincials,2020,1,1,3,5,
6151,Red Deer Servus U18 Men,2020,1,1,10,12,
6152,Red Deer Servus U18 Women,2020,1,1,10,12,
6153,PEI Pepsi Junior Girls Championship,2019,12,12,27,30,
6154,PEI Pepsi Juniors Boy Championship,2019,12,12,27,30,
6155,Innisfail U18 Boys Bonspiel,2020,1,2,31,2,
6156,Innisfail U18 Girls Bonspiel,2020,1,2,31,2,
6157,Innisfail U15,2020,1,2,31,2,
6158,Alberta Winter Games U15,2020,2,2,14,16,
6161,BC Mixed Doubles Championship,2020,2,3,26,1,
6162,SWISSCURLING Mixed Doubles Championship,2020,2,3,26,1,
6183,Quebec Performance Brush U21 Girls Provincials,2020,1,1,3,8,
6184,Quebec Performance Brush U21 Boys Provincials,2020,1,1,3,8,
6185,Ontario U21 Boys Provincials,2019,12,12,27,30,
6186,Ontario U21 Girls Provincials,2019,12,12,27,30,
6187,BC Women's Open Event #2,2020,1,1,3,5,0
6188,Saskatchewan Viterra Last Chance,2020,1,1,3,5,0
6191,Spanish Mens National Championship,2020,2,3,21,8,3
6192,Spanish Womens National Championship,2020,2,3,28,8,2
6193,NWTCA Men's Curling Club Championship,2020,2,3,26,2,
6194,NWTCA Women's Curling Club Championship,2020,2,3,26,2,
6198,Encana Peace River Cash Spiel,2019,10,10,25,27,3
6200,Lake View Credit Union Dawson Creek Cash Spiel,2019,11,11,22,24,
6202,Tim Hortons Brier,2020,2,3,29,8,1
6203,International Mixed Doubles Sochi,2020,2,3,27,1,
6204,Slovakia Mixed Doubles Curling Cup,2020,3,3,5,8,
6205,Bayview Mixed Doubles,2019,12,12,14,15,
6206,Saskatoon Nutana Cash,2019,10,10,4,6,3
6207,Cabot Spiel,2019,9,9,20,22,2
6208,Regina Highland Cashspiel,2019,11,11,8,10,3
6209,Moose Jaw Cash Spiel,2019,10,10,25,27,3
6210,Estevan SCT,2019,10,10,18,20,3
6211,Viterra Berth Bonspiel,2019,11,11,14,17,1
6212,Saskatchewan Tour Championship,2020,1,1,3,5,3
6213,Highland SWCT Event,2019,10,10,25,27,2
6214,Regina Callie Rockoberfest,2019,10,10,4,6,2
6215,Saskatoon Nutana SWCT Event,2019,11,11,1,3,2
6216,Moose Jaw SWCT Event,2019,11,12,29,1,2
6218,Gefle Mixed Doubles Cup,2020,1,1,23,26,
6220,Obihiro ICE Gold Cup,2019,9,9,20,22,2
6221,European Championships Qualifier - Sweden,2019,9,9,26,29,2
6222,Michael Izsak Memorial Junior Womens Cash Spiel,2019,9,9,27,29,
6223,Carberry King Spud Classic - Berth Spiel,2019,11,11,8,10,3
6224,Manitoba Curling Tour Classic,2019,10,10,3,6,2
6225,USA Youth Olympic Games Qualifier,2019,10,10,3,6,
6227,Red Square Classic,2020,2,2,6,10,
6228,TBayTel Major League of Curling,2020,10,1,9,25,
6229,1000 Islands Gananoque Open Cash Spiel,2019,11,11,22,24,
6230,Scottish Europeans Qualifier,2019,10,10,10,13,1
6232,Korean National Championship,2019,7,7,6,11,1
6233,Korean National Championship,2019,7,7,6,11,0
6234,Czech Republic Mixed Doubles Championship,2020,2,2,1,3,
6235,Challenge Nord-Ouest Air Creebec,2019,10,11,31,2,3
6236,USA Junior Men's Qualifier #1,2019,11,11,8,10,
6237,USA Junior Women's Qualifier #1,2019,11,11,8,10,
6238,USA Curling National Championship,2020,2,2,8,15,0
6239,Moscow Classic,2020,2,2,4,7,3
6240,European Championships Qualifier - Russia,2019,10,11,29,1,0
6241,Leduc LIONS U18 Mens Bonspiel,2019,11,11,1,3,
6242,Leduc LIONS U18 Womens Bonspiel,2019,11,11,1,3,
6243,Oak Island Junior Mens Cashspiel,2019,11,11,1,3,
6244,Oak Island Junior Womens Cashspiel,2019,11,11,1,3,
6245,Metropolis Open U14 Bonspiel,2019,11,11,1,3,
6246,Port Elgin Seniors Superspiel,2019,11,11,15,17,
6247,Pacific-Asia Curling Championships,2019,11,11,2,9,1
6248,Pacific-Asia Curling Championships,2019,11,11,2,9,0
6249,Le Gruyere AOP European Curling Championships,2019,11,11,16,23,0
6250,Le Gruyere AOP European Curling Championships,2019,11,11,16,23,1
6251,Le Gruyere AOP European B Curling Championships,2019,11,11,16,23,0
6252,Le Gruyere AOP European B Curling Championships,2019,11,11,16,23,1
6253,WCT-JAPAN Nayoro Mixed Doubles Spiel,2020,1,1,3,5,
6257,STP Mixed Doubles,2019,12,12,20,22,
6258,BC Women's Open Event #1,2019,12,12,13,15,0
6259,USA Junior Men's Qualifier #2,2019,11,11,22,24,
6260,USA Junior Women's Qualifier #2,2019,11,11,22,24,
6261,Scotties Berth Bonspiel,2019,11,11,14,17,0
6262,Finale du Circuit,2019,11,12,29,1,3
6263,Cochrane U15 Junior Spiel,2019,11,12,29,1,
6264,Thistle Integrity Stakes,2019,11,12,29,2,3
6265,New Brunswick Junior Men's Prelimins,2019,11,12,30,1,
6266,New Brunswick Junior Women's Prelimins,2019,11,12,30,1,
6267,World Mixed Doubles Qualification Event,2019,12,12,2,7,
6268,Changan Ford International Curling Elite,2019,12,12,5,10,3
6269,Changan Ford International Curling Elite,2019,12,12,5,10,2
6270,China Open,2019,12,12,13,17,3
6271,China Open,2019,12,12,13,17,2
6272,MCT Championships,2019,12,12,6,8,2
6273,MCT Championships,2019,12,12,6,8,3
6274,Estonia Mixed Doubles Championship,2020,2,2,20,23,
6275,ISS WCT Moscow Mixed Doubles,2019,12,12,20,24,
6276,BC Men's Lower Mainland Playdown,2019,12,12,13,15,1
6277,BC Men's Thompson-Okanagan Playdown,2019,12,12,13,15,1
6278,BC Men's Kootenay Playdown,2019,12,12,13,15,1
6279,BC Men's Vancouver Island Playdown,2019,12,12,13,15,1
6280,Saskatchewan Women's Challenge,2019,12,12,13,15,0
6281,New Brunswick Mixed Doubles Curling Championship,2019,12,12,13,15,
6282,2020 USCA Junior Qualifier #3,2019,12,12,13,15,
6283,2020 USCA Junior Qualifier #3,2019,12,12,13,15,
6284,NWTCA Junior Men's Curling Championship,2019,12,12,13,15,
6285,NWTCA Junior Men's Curling Championship,2019,12,12,13,15,
6286,Arctic Winter Games Qualifier,2019,12,12,13,15,
6287,Arctic Winter Games Qualifier,2019,12,12,13,15,
6289,Quebec Tankard Qualifier,2019,12,12,12,15,3
6290,Schweizer Cup,2019,12,12,19,22,3
6291,Schweizer Cup,2019,12,12,19,22,2
6292,Nova Scotia Deloitte Tankard Qualifier,2019,12,12,13,15,1
6293,Nova Scotia Scotties Qualifier,2019,12,12,13,15,0
6294,Manitoba Scotties - Winnipeg Regional,2019,12,12,14,15,0
6295,Manitoba Viterra - Winnipeg Regional,2019,12,12,13,15,1
6296,Manitoba Scotties - West Regional,2019,12,12,14,15,0
6297,Manitoba Viterra - West 1 Regional,2019,12,12,14,15,1
6298,Manitoba Viterra - South 2 Regional,2019,12,12,13,15,1
6299,Manitoba Scotties - South Regional,2019,12,12,13,15,0
6300,Manitoba Viterra - North Regional,2019,12,12,14,15,1
6301,Manitoba Viterra - South 1 Regional,2019,12,12,13,15,1
6302,Manitoba Viterra - East Regional,2019,12,12,13,15,1
6303,Manitoba Viterra - West 2 Regional,2019,12,12,13,15,1
6304,Schweizer Cup,2019,12,12,20,22,
6305,Aberdeen International Curling Championship,2020,3,3,12,15,3
6307,Newfoundland & Labrador Junior Mens Provincials,2019,12,12,19,19,
6309,GNCC Club Playdowns,2019,12,12,19,22,
6310,GNCC Club Playdowns,2019,12,12,19,22,
6311,CurlON Men's Cash Spiel,2019,12,12,20,22,3
6312,CurlON Women's Cash Spiel,2019,12,12,20,22,2
6313,Alberta Scotties Provincial Qualifier,2019,12,12,20,22,0
6314,Keijinkai Rizing Cup,2020,1,1,11,13,3
6315,BC Junior Mens Provincial Championship,2020,12,1,28,2,
6316,BC Junior Womens Provincial Championship,2020,12,1,28,2,
6317,Alberta Mixed Doubles Qualifier,2019,12,12,27,29,
6318,Saskatchewan Junior Mens Provincials,2020,12,1,27,1,
6319,Saskatchewan Junior Womens Provincials,2020,12,1,27,1,
6320,New Brunswick Papa John's Pizza U21 Championships,2019,12,12,27,30,
6321,New Brunswick Papa John's Pizza U21 Championships,2019,12,12,27,30,
6322,Nova Scotia AMJ Campbell Junior Mens,2019,12,12,27,31,
6323,Nova Scotia AMJ Campbell Junior Womens,2019,12,12,27,31,
6324,GNCC U18 Boys Playdowns,2019,12,12,26,30,
6325,GNCC U18 Girls Playdowns,2019,12,12,26,30,
6326,Northern Ontario U21 Boys Provincial,2019,12,12,28,30,
6327,Northern Ontario U21 Girls Provincial,2019,12,12,28,30,
6328,Centennial Spiel,2020,1,1,2,5,3
6329,Gothenburg Mixed Doubles Cup,2019,12,12,28,30,
6330,USA Men's Challenge Round,2020,1,1,2,5,1
6331,USA Women's Challenge Round,2020,1,1,3,5,0
6332,KKP Classic,2020,1,1,3,5,3
6333,KKP Classic,2020,1,1,3,5,2
6334,Mantoba TELUS Junior Women's Provincials,2020,1,1,1,5,
6335,Mantoba TELUS Junior Men's Provincials,2020,1,1,1,5,
6336,Northern Ontario Men's West Qualifier,2019,12,12,20,22,1
6337,Alberta Boston Pizza Cup Provincial Qualifier,2020,1,1,3,5,1
6338,CurlON Men's Cash Spiel,2020,1,1,10,12,3
6339,CurlON Women's Cash Spiel,2020,1,1,10,12,2
6340,Vic Open Assurances Jean Gamache,2020,1,1,3,5,3
6341,Nova Scotia Mixed Doubles Championship,2020,1,1,2,5,
6342,Women's World Qualification Event,2020,1,1,13,18,0
6343,Men's World Qualification Event,2020,1,1,13,20,1
6344,Alberta Scotties,2020,1,1,22,26,0
6345,Viterra Saskatchewan Scotties,2020,1,1,25,30,0
6346,Manitoba Scotties Tournament of Hearts,2020,1,2,28,2,0
6347,Ontario Scotties Tournament of Hearts,2020,1,2,27,1,0
6348,Ontario Tankard,2020,1,2,28,2,1
6349,WFG Quebec Tankard,2020,1,1,19,26,1
6350,Quebec Scotties,2020,1,1,19,26,0
6351,New Brunswick Scotties Prelims,2020,1,1,10,12,0
6352,New Brunswick Scotties,2020,1,1,22,26,0
6353,New Brunswick Tankard,2020,1,2,29,2,1
6354,New Brunswick Tankard Prelims,2020,1,1,10,12,1
6355,Alberta Scotties Provincial Qualifier,2020,1,1,10,12,0
6356,New Brunswick Senior Mens Provincials,2020,2,2,20,24,
6357,New Brunswick Senior Womens Provincials,2020,2,2,20,23,
6358,New Brunswick Mens Club Championship,2020,3,3,12,15,
6359,New Brunswick Womens Club Championship,2020,3,3,12,15,
6362,Northwest Territories Senior Mens Championship,2020,2,2,7,10,
6363,Northwest Territories Senior Womens Championship,2020,2,2,7,10,
6364,Simms Home Hardware NB U18 Boys Provincials,2020,2,2,15,17,
6365,Simms Home Hardware NB U18 Girls Provincials,2020,2,2,15,17,
6367,Nova Scotia Scotties,2020,1,1,20,26,0
6368,Deloitte Nova Scotia Tankard,2020,1,1,20,26,1
6369,Newfoundland & Labrador Scotties,2020,1,1,11,15,0
6370,Newfoundland & Labrador Tankard,2020,1,2,28,2,1
6371,SaskTel Tankard,2020,1,2,29,2,1
6372,BC Scotties,2020,1,2,28,2,0
6373,BC Men's Provincial Championship,2020,1,2,28,2,1
6374,Viterra Championship,2020,2,2,5,9,1
6375,Alberta Boston Pizza Cup,2020,2,2,5,9,1
6376,The Big Spiel,2020,1,1,9,12,
6377,Northwest Territories Ladies Championship,2020,1,1,8,12,0
6378,Northwest Territories Mens Championship,2020,1,2,29,3,1
6379,PEI Scotties,2020,1,1,8,12,0
6380,PEI Tankard,2020,1,1,8,12,1
6381,USA Junior Men's National Championship,2020,1,1,12,18,
6382,USA Junior Women's National Championship,2020,1,1,12,18,
6383,Pomeroy Inn & Suites Peace Tour Championship,2020,1,1,10,12,3
6384,Pomeroy Inn & Suites Peace Tour Challenge,2020,1,1,10,12,2
6385,Winter World Masters Games - Mixed,2020,1,1,12,18,
6386,Winter World Masters Games - Doubles,2020,1,1,12,18,
6387,Northern Ontario Men's East Qualifier,2020,1,1,9,12,1
6388,Baltic Super League,2020,1,1,10,12,
6389,Ponoka U15 Junior Bonspiel,2020,1,1,17,19,
6390,Ponoka U18 Junior Bonspiel,2020,1,1,17,19,
6391,Ponoka U18 Junior Bonspiel,2020,1,1,17,19,
6392,California State Men's Club Championship,2020,1,1,17,19,
6393,California State Women's Club Championship,2020,1,1,17,19,
6394,SaskTel Men's South Qualifier,2020,1,1,16,19,1
6395,SaskTel Men's North Qualifier,2020,1,1,16,19,1
6396,World Junior Womens Championship,2020,2,2,15,22,
6397,World Junior Mens Championship,2020,2,2,15,22,
6398,Alberta Boston Pizza Cup Provincial Qualifier,2020,1,1,17,19,1
6399,Alberta Boston Pizza Cup Provincial Qualifier,2020,1,1,17,19,1
6400,Ontario Tankard - Open Qualifier,2020,1,1,17,19,1
6401,Ontario Scotties - Open Qualifier,2020,1,1,17,19,0
6402,New Holland Canadian Junior Mens Championship,2020,1,1,18,26,
6403,New Holland Canadian Junior Womens Championship,2020,1,1,18,26,
6404,Scottish Curling Junior Championships,2020,1,1,22,26,
6405,Scottish Curling Junior Championships,2020,1,1,22,26,
6406,Spanish Mixed Doubles Championship,2020,1,1,24,26,
6407,English Curling Championships,2020,2,2,6,9,1
6408,English Curling Championships,2020,2,2,6,9,0
6412,English Mixed Doubles Curling Championship,2020,2,2,1,4,
6413,Italian Mixed Doubles Championship,2020,1,1,24,26,
6414,Northern Ontario Men's Provincial Championship,2020,1,2,29,2,1
6415,Northern Ontario Scotties Championship,2020,1,2,29,2,0
6416,SWISSCURLING League,2020,1,1,25,26,
6417,SWISSCURLING Championship,2020,2,2,8,16,1
6418,SWISSCURLING Championship,2020,2,2,8,16,0
6421,New Brunswick Masters Curling Championships,2020,2,2,7,10,
6422,New Brunswick Masters Curling Championships,2020,2,2,7,10,
6423,Swedish Championships,2020,2,2,6,10,1
6424,Swedish Championships,2020,2,2,6,10,0
6425,Northwest Territories Mixed Doubles Championship,2020,2,2,7,9,
6426,Teulon MJCT Mens Spiel,2020,8,8,21,23,
6427,Teulon MJCT Womens Spiel,2020,2,2,8,10,
6428,Japan National Championship,2029,2,2,9,16,
6429,Japan National Championship,2029,2,2,9,16,
6430,Scottish Curling Championships,2020,2,2,10,15,1
6431,Scottish Curling Championships,2020,2,2,10,15,0
6432,USA Senior Men's National Championship,2020,2,2,19,23,
6433,USA Senior Women's National Championship,2020,2,2,19,23,
6434,GNCC Mixed Championship,2020,2,2,20,23,
6435,USA Mixed Doubles National Championship,2020,2,3,27,1,
6436,Russian Worlds Qualification,2020,2,2,14,17,0
6437,Goldline Scottish Curling Mixed Doubles Championship,2020,2,3,27,1,
6438,Swedish Mixed Doubles Championship,2020,2,3,27,1,
6439,Ontario Mixed Doubles Provincial Championship,2020,2,3,28,1,
6440,Quebec Mixed Doubles Championship,2020,2,2,21,23,
6441,NWTCA Mixed Championship,2020,3,3,4,8,
6444,USA Men's Club National Championship,2020,3,3,7,14,
6445,USA Women's Club National Championship,2020,3,3,7,14,
6446,Danish Women's Championship,2020,2,3,28,1,2
6447,Danish Men's Championship,2020,2,3,28,1,3
6448,Danish Mixed Doubles Championship,2019,9,10,27,19,
6459,Norwegian National Men's Championship,2020,3,3,5,8,3
6460,Norwegian National Women's Championship,2020,3,3,5,8,2
6461,The Sheriff Fund,2020,3,3,24,28,
6464,SWISSCURLING Junior Men's Championship,2020,3,3,6,15,
6465,SWISSCURLING Junior Women's Championship,2020,3,3,6,15,
6467,USPORTS - University Curling Championships,2020,3,3,11,15,
6468,USPORTS - University Curling Championships,2020,3,3,11,15,
6469,Canadian Collegiate Athletic Association Championship,2020,3,3,11,15,
6470,Canadian Collegiate Athletic Association Championship,2020,3,3,11,15,
6471,All-Pro Digital Curling Championship,2020,4,4,1,8,
6472,KW Fall Classic,2020,10,10,23,25,3
6473,KW Fall Classic,2020,10,10,23,25,2
6474,British Consols,1970,2,2,13,15,
6475,Saskatchewan Mens Southerns,1970,2,2,9,11,
6476,Saskatchewan Mens Northerns,1970,2,2,9,11,
6477,British Consols,1970,2,2,13,14,
6478,Saskatchewan Mens Northerns,1971,2,2,5,7,
6479,Finnish Men's Championship Series,2020,12,2,5,9,1
6480,Finnish Women's Championship Series,2020,12,2,5,9,0
6481,Saskatchewan Mens Southerns,1971,2,2,6,8,
6484,Abbotsford/Clearbrook Curling Classic,1992,11,11,27,30,
6493,Baden Masters,2020,8,8,28,30,3
6496,Stu Sells Oakville Tankard,2020,10,10,2,4,3
6497,Stu Sells Oakville Tankard,2020,10,10,2,4,2
6510,McKee Homes Fall Curling Classic,2020,10,10,9,12,3
6551,Bally Haly Cash Spiel,2020,11,11,6,8,3
6553,Southern Mixed Doubles,2020,12,12,29,31,
6554,Stu Sells 1824 Halifax Classic,2020,11,11,12,15,3
6563,WCT Tallinn Mixed Doubles International,2020,9,9,17,20,
6579,Banff U18 Junior Mens Spiel,2020,10,11,30,1,
6580,Banff U18 Junior Womens Spiel,2020,10,11,30,1,
6584,WCT Latvian Mixed Doubles Curling Cup 1,2020,11,11,26,28,
6592,Atkins Curling Supplies Classic,2020,10,10,23,25,3
6593,Atkins Curling Supplies Classic,2020,10,10,23,25,2
6594,Ashley HomeStore Curling Classic,2020,11,11,13,16,3
6595,Oberstdorf International Mixed Doubles Cup,2020,9,9,4,6,
6607,ISS Mixed Doubles Lodz,2020,12,12,3,6,
6608,Dave Jones Stanhope Simpson Insurance Mayflower Cashspiel,2020,10,11,29,1,2
6609,Dave Jones Stanhope Simpson Insurance Mayflower Cashspiel,2020,10,11,29,1,3
6611,Womens Masters Basel,2020,9,9,18,20,2
6613,Curling Masters Champery,2020,10,10,15,18,3
6615,Stu Sells Toronto Tankard,2020,10,10,9,12,3
6616,Stu Sells Toronto Tankard,2020,10,10,9,12,2
6629,Goldline - US Open of Curling Contender,2020,9,9,11,13,3
6630,Goldline - US Open of Curling Contender,2020,9,9,11,13,2
6650,Royal Auto Labatt's Classic,1992,11,11,27,30,
6664,Norway Cup 1,2020,9,9,18,20,3
6665,Norway Cup 2,2020,11,11,6,8,3
6668,Adelboden International,2020,9,9,10,13,3
6682,Bally Haly Cash Spiel,2020,11,11,6,8,2
6683,Okotoks Ladies Classic,2020,11,11,12,15,2
6691,CAMERON's Brewing Mixed Doubles Cashspiel,2020,9,9,25,27,
6699,Schweizer Cup,2020,9,9,25,27,
6700,Schweizer Cup,2020,8,8,20,23,3
6701,Schweizer Cup,2020,8,8,20,23,2
6702,The Curling Store Cashspiel,2020,9,9,25,27,3
6703,The Curling Store Cashspiel,2020,9,9,25,27,2
6704,Morris MJCT Spiel,2020,8,8,21,23,
6705,Morris MJCT Spiel,2020,8,8,21,23,
6708,ATB Okotoks Classic,2020,11,11,5,8,3
